序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
133,688356,键凯科技,125.83,-2.34,-3.01,9052,116660530.0,7.77,134.94,124.93,130.07,128.84,2.5,40.28,5.94
134,301211,亨迪药业,33.23,-2.86,-0.98,190471,627455926.94,6.46,34.39,32.18,32.8,34.21,31.88,49.94,3.44
135,300705,九典制药,26.22,-3.43,-0.93,59918,158220713.07,5.41,27.35,25.88,26.91,27.15,2.81,29.24,5.48
136,600062,华润双鹤,20.78,-3.62,-0.78,489374,998902823.0,8.35,21.2,19.4,20.84,21.56,4.78,14.55,2.08
137,002773,康弘药业,18.51,-4.14,-0.8,157397,288677136.66,6.63,19.1,17.82,19.1,19.31,2.28,15.23,2.37
138,000952,广济药业,7.43,-4.74,-0.37,88400,65717651.01,4.23,7.68,7.35,7.66,7.8,2.57,-14.93,1.8
139,603168,莎普爱思,9.65,-4.93,-0.5,386938,370972548.0,5.62,9.87,9.3,9.73,10.15,11.99,39.9,2.08
140,002365,永安药业,10.06,-5.54,-0.59,109892,109746113.7,3.38,10.22,9.86,10.22,10.65,4.5,49.46,1.46
141,430478,峆一药业,17.16,-6.49,-1.19,8991,15255526.78,4.63,17.5,16.65,17.5,18.35,5.15,12.42,1.59
142,688566,吉贝尔,29.76,-7.15,-2.29,35759,107025408.0,5.77,30.99,29.14,30.98,32.05,4.43,36.59,3.21
143,002675,东诚药业,15.13,-8.3,-1.37,198215,305362589.2,9.7,16.47,14.87,16.4,16.5,2.69,62.25,2.6
144,688321,微芯生物,25.3,-9.12,-2.54,94260,243725954.0,6.86,27.1,25.19,26.81,27.84,2.29,-80.07,7.82
