序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
82,300458,全志科技,26.45,1.34,0.35,248101,653671909.05,2.95,26.62,25.85,25.96,26.1,4.89,-100.59,5.89
83,002079,苏州固锝,13.33,1.29,0.17,166531,221530356.88,2.13,13.38,13.1,13.16,13.16,2.09,117.66,3.9
84,688213,思特威-W,50.81,1.26,0.63,14172,72499073.0,5.74,52.08,49.2,49.2,50.18,4.43,-197.86,5.49
85,688259,创耀科技,61.36,1.25,0.76,14994,92540700.0,3.63,62.8,60.6,60.77,60.6,2.63,81.33,3.27
86,688798,艾为电子,95.03,1.15,1.08,16822,161623963.0,5.59,98.28,93.03,94.89,93.95,1.74,-55.86,4.52
87,688728,格科微,15.86,1.15,0.18,110931,176647165.0,3.57,16.17,15.61,15.63,15.68,1.0,-76.69,5.09
88,603501,韦尔股份,91.25,1.12,1.01,120403,1095932830.0,3.03,91.88,89.15,89.21,90.24,1.02,135.85,5.99
89,688325,赛微微电,42.48,0.95,0.4,3353,14209716.0,2.09,42.69,41.81,42.08,42.08,1.09,-544.51,2.1
90,688141,杰华特,41.79,0.94,0.39,23517,98996354.0,3.82,42.82,41.24,41.38,41.4,4.76,-81.72,6.05
91,300456,赛微电子,20.26,0.9,0.18,501067,1005720906.81,5.73,20.6,19.45,19.91,20.08,8.58,241.13,2.96
92,300782,卓胜微,101.53,0.79,0.8,61386,628610646.05,4.56,104.99,100.4,101.5,100.73,1.45,116.31,6.17
93,300623,捷捷微电,19.99,0.76,0.15,57030,113846484.35,2.22,20.12,19.68,19.8,19.84,0.89,115.89,4.45
94,603893,瑞芯微,73.31,0.76,0.55,49741,364482799.0,3.12,74.27,72.0,72.79,72.76,1.2,-416.6,10.47
95,688220,翱捷科技-U,66.38,0.73,0.48,27405,180212705.0,4.75,66.66,63.53,63.96,65.9,1.22,-35.47,3.83
