序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
140,300193,佳士科技,7.46,0.27,0.02,71812.0,52415392.9,5.38,7.5,7.1,7.25,7.44,1.66,33.53,1.72
141,603969,银龙股份,4.71,0.21,0.01,48836.0,22974549.0,1.28,4.73,4.67,4.7,4.7,0.58,29.92,1.87
142,601002,晋亿实业,4.79,0.21,0.01,110578.0,52313982.0,3.35,4.82,4.66,4.76,4.78,1.3,60.08,1.07
143,830896,旺成科技,4.86,0.21,0.01,3599.0,1740589.35,2.06,4.88,4.78,4.85,4.85,1.74,16.72,1.27
144,002884,凌霄泵业,15.36,0.2,0.03,14554.0,22313542.16,1.5,15.48,15.25,15.27,15.33,0.53,17.78,2.4
145,831855,浙江大农,6.61,0.15,0.01,462.0,304492.77,1.52,6.62,6.52,6.52,6.6,0.27,16.32,0.95
146,000039,中集集团,7.01,0.14,0.01,128154.0,89901123.64,1.29,7.06,6.97,6.99,7.0,0.56,59.0,0.81
147,603187,海容冷链,29.09,0.1,0.03,38770.0,113204897.0,2.92,29.75,28.9,29.05,29.06,1.42,17.22,2.13
148,430418,苏轴股份,10.42,0.1,0.01,461.0,478254.96,1.34,10.43,10.29,10.42,10.41,0.09,11.65,1.57
149,603915,国茂股份,19.43,0.05,0.01,61010.0,120317295.0,6.18,20.38,19.18,19.25,19.42,0.93,40.02,3.84
150,900920,动力Ｂ股,0.36,0.0,0.0,2833.0,101008.0,2.78,0.363,0.353,0.359,0.36,0.08,-2.1,0.54
151,836699,海达尔,,,,,,,,,,10.25,0.0,11.22,3.2
152,836270,天铭科技,13.36,0.0,0.0,225.0,300548.19,0.52,13.38,13.31,13.31,13.36,0.2,12.38,1.52
153,601177,杭齿前进,9.46,0.0,0.0,28724.0,27100037.0,1.9,9.54,9.36,9.4,9.46,0.72,14.42,1.73
154,301309,万得凯,26.16,0.0,0.0,4192.0,10885191.07,2.64,26.19,25.5,25.9,26.16,1.68,44.24,1.86
155,300430,诚益通,14.6,0.0,0.0,26528.0,38654412.85,3.15,14.81,14.35,14.52,14.6,1.03,44.61,2.0
156,300984,金沃股份,22.63,-0.04,-0.01,6284.0,14189805.87,2.43,22.8,22.25,22.65,22.64,2.11,22.38,2.62
157,300988,津荣天宇,19.61,-0.2,-0.04,12586.0,24539926.0,2.24,19.76,19.32,19.5,19.65,2.54,40.62,2.51
158,002122,天马股份,4.22,-0.24,-0.01,753478.0,316855171.71,4.73,4.32,4.12,4.19,4.23,3.8,37.47,3.87
159,600114,东睦股份,7.63,-0.26,-0.02,169938.0,130014248.0,2.61,7.79,7.59,7.6,7.65,2.76,60.95,1.86
160,000811,冰轮环境,14.8,-0.27,-0.04,137506.0,202275798.78,4.31,15.06,14.42,14.9,14.84,1.84,25.63,2.19
161,601369,陕鼓动力,9.45,-0.32,-0.03,126342.0,119319692.0,3.59,9.6,9.26,9.52,9.48,0.76,15.56,1.93
162,301273,瑞晨环保,37.29,-0.32,-0.12,11526.0,43034457.32,4.87,37.96,36.14,37.0,37.41,6.44,-205.32,2.71
163,600481,双良节能,14.59,-0.34,-0.05,252758.0,370766282.0,3.42,14.98,14.48,14.8,14.64,1.35,13.6,3.72
164,688558,国盛智科,31.93,-0.37,-0.12,6955.0,22275801.0,2.18,32.5,31.8,32.21,32.05,1.78,28.94,2.73
165,002444,巨星科技,18.96,-0.42,-0.08,124874.0,235281852.4,3.68,19.22,18.52,19.04,19.04,1.08,18.85,1.66
166,603331,百达精工,13.92,-0.57,-0.08,68908.0,96407751.0,3.07,14.25,13.82,13.9,14.0,3.42,20.15,2.34
167,605060,联德股份,27.64,-0.68,-0.19,6059.0,16713284.0,2.08,27.99,27.41,27.6,27.83,0.74,29.43,3.15
168,830839,万通液压,6.66,-0.75,-0.05,417.0,277935.52,2.24,6.77,6.62,6.66,6.71,0.07,12.94,1.67
169,301311,昆船智能,18.16,-0.87,-0.16,40413.0,73252738.09,3.33,18.42,17.81,18.12,18.32,7.1,169.78,2.43
170,688308,欧科亿,55.65,-0.96,-0.54,17728.0,99369487.0,6.74,58.49,54.7,56.24,56.19,2.69,26.42,2.48
171,300260,新莱应材,71.41,-0.98,-0.71,59068.0,429231262.07,7.04,75.68,70.6,71.68,72.12,3.86,75.21,9.75
172,603028,赛福天,11.26,-1.23,-0.14,66620.0,74988387.0,4.3,11.55,11.06,11.35,11.4,2.32,143.6,4.7
173,300953,震裕科技,76.47,-1.24,-0.96,7457.0,56952982.32,3.55,78.3,75.55,77.01,77.43,1.64,124.57,3.25
174,300503,昊志机电,8.61,-1.26,-0.11,108814.0,90745739.5,8.14,8.68,7.97,8.11,8.72,5.0,-53.79,2.04
175,002943,宇晶股份,39.56,-1.62,-0.65,23363.0,92961577.0,3.26,40.68,39.37,40.0,40.21,3.39,66.76,3.86
176,688697,纽威数控,24.0,-1.64,-0.4,26640.0,63922573.0,4.47,24.69,23.6,24.38,24.4,3.4,27.33,5.25
