序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
90,002528,英飞拓,8.96,3.58,0.31,398609.0,356352700.22,4.62,9.05,8.65,8.65,8.65,3.81,-55.43,8.93
91,002987,京北方,34.71,3.55,1.19,166326.0,568195692.55,6.29,34.79,32.68,33.0,33.52,12.77,44.58,4.78
92,301218,华是科技,20.84,3.48,0.7,22027.0,45155534.91,4.77,20.88,19.92,19.99,20.14,3.93,-271.52,2.62
93,301248,杰创智能,31.17,3.45,1.04,27603.0,85268502.12,4.45,31.34,30.0,30.0,30.13,4.29,66.42,1.95
94,688579,山大地纬,15.98,3.43,0.53,148225.0,232615257.0,8.87,16.37,15.0,15.26,15.45,5.26,112.93,4.87
95,300525,博思软件,19.6,3.38,0.64,83449.0,161888761.05,3.27,19.7,19.08,19.1,18.96,1.69,-51.44,5.77
96,300579,数字认证,33.01,3.35,1.07,75132.0,246451174.34,4.82,33.31,31.77,31.85,31.94,2.87,704.6,9.47
97,300378,鼎捷软件,20.43,3.34,0.66,88375.0,180586098.2,5.56,20.79,19.69,19.7,19.77,3.33,-128.42,2.97
98,002063,远光软件,8.49,3.28,0.27,292279.0,246559004.42,4.62,8.58,8.2,8.22,8.22,2.0,433.35,4.26
99,300789,唐源电气,23.9,3.28,0.76,11816.0,27854188.0,3.46,23.94,23.14,23.14,23.14,2.07,86.24,2.21
100,300348,长亮科技,11.69,3.27,0.37,195203.0,226524484.81,3.45,11.75,11.36,11.36,11.32,3.19,-372.24,5.74
101,301117,佳缘科技,69.69,3.26,2.2,6567.0,45355287.37,3.97,70.0,67.32,67.54,67.49,1.2,192.06,4.84
102,688030,山石网科,22.1,3.17,0.68,25020.0,54542054.0,7.61,22.24,20.61,20.61,21.42,1.39,-11.39,3.28
103,300730,科创信息,13.03,3.17,0.4,93468.0,120724390.46,4.35,13.13,12.58,12.64,12.63,4.79,-37.48,6.15
104,300365,恒华科技,7.32,3.1,0.22,123491.0,90017901.57,4.51,7.4,7.08,7.08,7.1,2.84,347.92,2.23
105,300542,新晨科技,12.99,3.1,0.39,72989.0,93664133.0,4.37,13.04,12.49,12.57,12.6,3.02,-153.64,6.26
106,830799,艾融软件,7.79,3.04,0.23,8006.0,6196979.03,4.23,7.86,7.54,7.66,7.56,0.68,62.13,4.54
107,688023,安恒信息,208.08,3.0,6.07,8360.0,172561824.0,4.66,209.78,200.37,200.68,202.01,1.06,-21.64,5.66
108,300550,和仁科技,17.59,2.99,0.51,24507.0,42535629.08,3.22,17.68,17.13,17.21,17.08,0.94,1207.8,4.44
109,835508,殷图网联,6.25,2.97,0.18,717.0,442301.08,3.62,6.25,6.03,6.08,6.07,0.28,-45.17,1.42
110,300379,东方通,25.74,2.96,0.74,151830.0,392139323.78,6.52,26.43,24.8,24.89,25.0,3.51,-33.47,5.07
111,603206,嘉环科技,16.43,2.94,0.47,31161.0,51024028.0,4.64,16.54,15.8,15.8,15.96,4.08,37.99,2.37
112,688244,永信至诚,102.73,2.85,2.85,6402.0,65020202.0,4.53,103.56,99.04,99.99,99.88,6.43,-73.03,4.65
113,000638,万方发展,5.99,2.74,0.16,45274.0,26934874.0,2.57,5.99,5.84,5.85,5.83,1.47,-126.13,10.44
114,603138,海量数据,19.25,2.72,0.51,92184.0,177682650.0,3.74,19.45,18.75,18.76,18.74,3.29,-46.33,6.34
115,002405,四维图新,11.84,2.69,0.31,382959.0,448502501.06,3.12,11.86,11.5,11.53,11.53,1.67,-68.53,2.43
116,301236,软通动力,39.39,2.69,1.03,131447.0,515465943.71,3.91,39.86,38.36,38.36,38.36,3.48,103.15,2.47
117,300451,创业慧康,8.6,2.63,0.22,368553.0,313422197.6,5.37,8.73,8.28,8.29,8.38,2.72,320.81,2.89
118,688168,安博通,41.06,2.62,1.05,15649.0,63901107.0,4.07,41.34,39.71,39.71,40.01,2.05,-16.85,2.69
119,688031,星环科技-U,112.15,2.57,2.81,11435.0,130704392.0,9.17,117.2,107.17,107.17,109.34,3.98,-39.65,8.33
120,834415,恒拓开源,3.67,2.51,0.09,4681.0,1705696.88,2.51,3.68,3.59,3.62,3.58,0.56,29.02,1.01
